comment_id,sentence_pos,stereotype,xenophobia,suffering,economic,migration,culture,benefits,health,security,dehumanisation,others
46,5,0,0,0,0,0,0,0,0,0,0,0
46,6,1,0,0,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,0,0
47,2,0,0,0,0,0,0,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0,0,0
47,4,1,0,0,0,0,0,0,0,0,0,1
47,5,1,0,0,0,0,0,1,0,0,0,0
47,6,0,0,0,0,0,0,0,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,0,0,0,0,0,0,0
50,2,0,0,0,0,0,0,0,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0,0,0
50,4,0,0,0,0,0,0,0,0,0,0,0
51,1,0,0,0,0,0,0,0,0,0,0,0
52,1,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,0,0,0,0,0,0,0,0,0
53,2,0,0,0,0,0,0,0,0,0,0,0
53,3,1,0,0,0,1,0,0,0,0,0,0
53,4,0,0,0,0,0,0,0,0,0,0,0
54,1,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,0,0,0
54,3,0,0,0,0,0,0,0,0,0,0,0
55,1,1,0,0,0,1,0,0,0,0,0,0
55,2,0,0,0,0,0,0,0,0,0,0,0
55,3,0,0,0,0,0,0,0,0,0,0,0
55,4,0,0,0,0,0,0,0,0,0,0,0
56,1,1,0,0,0,0,1,1,0,0,0,0
57,1,0,0,0,0,0,0,0,0,0,0,0
58,1,1,0,0,0,0,0,0,0,0,0,0
59,1,0,0,0,0,0,0,0,0,0,0,0
60,1,0,0,0,0,0,0,0,0,0,0,0
61,1,0,0,0,0,0,0,0,0,0,0,0
62,1,1,0,0,0,1,0,0,0,0,0,0
63,1,0,0,0,0,0,0,0,0,0,0,0
63,2,0,0,0,0,0,0,0,0,0,0,0
63,3,1,0,1,0,0,0,0,0,0,0,0
64,1,1,0,0,0,1,1,0,0,1,0,0
65,1,0,0,0,0,0,0,0,0,0,0,0
66,1,1,0,0,0,1,0,0,0,0,0,0
67,1,0,0,0,0,0,0,0,0,0,0,0
67,2,0,0,0,0,0,0,0,0,0,0,0
67,3,0,0,0,0,0,0,0,0,0,0,0
68,1,1,0,0,0,0,0,0,0,0,0,0
69,1,1,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0,0,0,0
72,1,0,0,0,0,0,0,0,0,0,0,0
73,1,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,0,0,0,0,0,0,0,0
75,1,1,0,0,0,1,0,0,0,0,0,0
76,1,0,0,0,0,0,0,0,0,0,0,0
77,1,1,0,0,0,0,0,0,0,0,0,0
77,2,0,0,0,0,0,0,0,0,0,0,0
77,3,0,0,0,0,0,0,0,0,0,0,0
77,4,0,0,0,0,0,0,0,0,0,0,0
77,5,0,0,0,0,0,0,0,0,0,0,0
77,6,1,0,0,0,1,0,0,0,0,0,0
77,7,0,0,0,0,0,0,0,0,0,0,0
78,1,0,0,0,0,0,0,0,0,0,0,0
78,2,0,0,0,0,0,0,0,0,0,0,0
79,1,0,0,0,0,0,0,0,0,0,0,0
79,2,0,0,0,0,0,0,0,0,0,0,0
80,1,0,0,0,0,0,0,0,0,0,0,0
81,1,1,0,0,0,0,0,0,0,0,0,0
81,2,0,0,0,0,0,0,0,0,0,0,0
82,1,0,0,0,0,0,0,0,0,0,0,0
83,1,0,0,0,0,0,0,0,0,0,0,0
83,2,0,0,0,0,0,0,0,0,0,0,0
83,3,0,0,0,0,0,0,0,0,0,0,0
83,4,0,0,0,0,0,0,0,0,0,0,0
84,1,0,0,0,0,0,0,0,0,0,0,0
85,1,0,0,0,0,0,0,0,0,0,0,0
86,1,0,0,0,0,0,0,0,0,0,0,0
87,1,1,0,0,0,0,0,0,0,0,0,0
88,1,1,0,0,0,1,0,0,0,1,0,0
89,1,0,0,0,0,0,0,0,0,0,0,0
89,2,0,0,0,0,0,0,0,0,0,0,0
90,1,0,0,0,0,0,0,0,0,0,0,0
90,2,1,0,0,0,1,0,0,0,0,0,0
91,1,1,0,0,0,0,0,0,0,1,0,0
92,1,1,0,0,0,0,0,1,0,0,0,0
92,2,0,0,0,0,0,0,0,0,0,0,0
93,1,1,0,0,0,1,0,0,0,0,0,0
94,1,0,0,0,0,0,0,0,0,0,0,0
95,1,0,0,0,0,0,0,0,0,0,0,0
95,2,0,0,0,0,0,0,0,0,0,0,0
95,3,1,0,0,0,0,0,1,0,1,0,0
95,4,0,0,0,0,0,0,0,0,0,0,0
95,5,1,0,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,0
96,1,0,0,0,0,0,0,0,0,0,0,0
97,1,0,0,0,0,0,0,0,0,0,0,0
97,2,1,0,1,0,1,0,0,0,1,0,0
98,1,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,0,0,0,0,0,0,0,0,0
100,1,0,0,0,0,0,0,0,0,0,0,0
101,1,1,0,0,0,0,0,0,0,1,0,0
101,2,0,0,0,0,0,0,0,0,0,0,0
101,3,0,0,0,0,0,0,0,0,0,0,0
102,1,0,0,0,0,0,0,0,0,0,0,0
102,2,0,0,0,0,0,0,0,0,0,0,0
103,1,0,0,0,0,0,0,0,0,0,0,0
104,1,0,0,0,0,0,0,0,0,0,0,0
104,2,0,0,0,0,0,0,0,0,0,0,0
105,1,1,0,0,1,1,0,0,0,0,0,0
105,2,0,0,0,0,0,0,0,0,0,0,0
106,1,0,0,0,0,0,0,0,0,0,0,0
107,1,0,0,0,0,0,0,0,0,0,0,0
108,1,1,0,0,0,0,1,0,0,1,0,0
109,1,1,0,0,0,1,1,1,0,0,0,0
109,2,1,0,0,0,1,0,0,0,1,0,0
109,3,0,0,0,0,0,0,0,0,0,0,0
109,4,0,0,0,0,0,0,0,0,0,0,0
109,5,1,0,0,0,0,0,1,0,0,0,0
109,6,0,0,0,0,0,0,0,0,0,0,0
109,7,0,0,0,0,0,0,0,0,0,0,0
110,1,0,0,0,0,0,0,0,0,0,0,0
110,2,0,0,0,0,0,0,0,0,0,0,0
110,3,0,0,0,0,0,0,0,0,0,0,0
111,1,0,0,0,0,0,0,0,0,0,0,0
112,1,0,0,0,0,0,0,0,0,0,0,0
112,2,0,0,0,0,0,0,0,0,0,0,0
113,1,0,0,0,0,0,0,0,0,0,0,0
114,1,1,0,0,0,0,0,1,0,1,0,0
115,1,0,0,0,0,0,0,0,0,0,0,0
115,2,0,0,0,0,0,0,0,0,0,0,0
115,3,0,0,0,0,0,0,0,0,0,0,0
116,1,0,0,0,0,0,0,0,0,0,0,0
117,1,0,0,0,0,0,0,0,0,0,0,0
118,1,0,0,0,0,0,0,0,0,0,0,0
118,2,0,0,0,0,0,0,0,0,0,0,0
118,3,0,0,0,0,0,0,0,0,0,0,0
119,1,0,0,0,0,0,0,0,0,0,0,0
120,1,0,0,0,0,0,0,0,0,0,0,0
121,1,0,0,0,0,0,0,0,0,0,0,0
121,2,0,0,0,0,0,0,0,0,0,0,0
121,3,0,0,0,0,0,0,0,0,0,0,0
121,4,0,0,0,0,0,0,0,0,0,0,0
121,5,0,0,0,0,0,0,0,0,0,0,0
122,1,1,0,0,0,1,1,0,0,0,0,0
123,1,1,0,0,1,0,0,0,0,0,0,1
124,1,0,0,0,0,0,0,0,0,0,0,0
124,2,0,0,0,0,0,0,0,0,0,0,0
125,1,0,0,0,0,0,0,0,0,0,0,0
126,1,1,0,0,0,0,0,0,0,0,0,0
127,1,0,0,0,0,0,0,0,0,0,0,0
128,1,0,0,0,0,0,0,0,0,0,0,0
128,2,0,0,0,0,0,0,0,0,0,0,0
128,3,0,0,0,0,0,0,0,0,0,0,0
129,1,0,0,0,0,0,0,0,0,0,0,0
129,2,0,0,0,0,0,0,0,0,0,0,0
129,3,1,0,0,0,0,0,0,0,1,0,0
130,1,0,0,0,0,0,0,0,0,0,0,0
130,2,1,0,0,0,1,0,0,0,0,0,0
131,1,0,0,0,0,0,0,0,0,0,0,0
132,1,1,0,0,0,1,1,0,0,0,0,0
132,2,0,0,0,0,0,0,0,0,0,0,0
133,1,0,0,0,0,0,0,0,0,0,0,0
134,1,0,0,0,0,0,0,0,0,0,0,0
135,1,0,0,0,0,0,0,0,0,0,0,0
135,2,0,0,0,0,0,0,0,0,0,0,0
136,1,1,0,0,0,0,0,1,0,0,0,0
137,1,0,0,0,0,0,0,0,0,0,0,0
138,1,0,0,0,0,0,0,0,0,0,0,0
139,1,0,0,0,0,0,0,0,0,0,0,0
140,1,0,0,0,0,0,0,0,0,0,0,0
141,1,0,0,0,0,0,0,0,0,0,0,0
142,1,1,0,0,0,1,1,0,0,0,1,0
143,1,0,0,0,0,0,0,0,0,0,0,0
143,2,0,0,0,0,0,0,0,0,0,0,0
144,1,0,0,0,0,0,0,0,0,0,0,0
144,2,0,0,0,0,0,0,0,0,0,0,0
145,1,0,0,0,0,0,0,0,0,0,0,0
145,2,0,0,0,0,0,0,0,0,0,0,0
145,3,0,0,0,0,0,0,0,0,0,0,0
145,4,0,0,0,0,0,0,0,0,0,0,0
146,1,0,0,0,0,0,0,0,0,0,0,0
147,1,1,0,0,0,1,0,0,0,1,0,0
147,2,0,0,0,0,0,0,0,0,0,0,0
147,3,0,0,0,0,0,0,0,0,0,0,0
147,4,0,0,0,0,0,0,0,0,0,0,0
148,1,1,0,0,0,0,0,1,0,0,0,0
148,2,1,0,0,0,1,0,1,0,0,1,1
149,1,0,0,0,0,0,0,0,0,0,0,0
149,2,0,0,0,0,0,0,0,0,0,0,0
149,3,0,0,0,0,0,0,0,0,0,0,0
150,1,0,0,0,0,0,0,0,0,0,0,0
150,2,1,0,0,1,0,0,0,0,0,0,0
151,1,1,0,0,0,0,1,1,0,0,0,1
152,1,0,0,0,0,0,0,0,0,0,0,0
153,1,1,1,0,0,0,0,1,0,0,0,0
154,1,0,0,0,0,0,0,0,0,0,0,0
154,2,0,0,0,0,0,0,0,0,0,0,0
155,1,0,0,0,0,0,0,0,0,0,0,0
156,1,0,0,0,0,0,0,0,0,0,0,0
157,1,0,0,0,0,0,0,0,0,0,0,0
158,1,0,0,0,0,0,0,0,0,0,0,0
158,2,0,0,0,0,0,0,0,0,0,0,0
159,1,1,0,0,0,0,0,0,0,0,0,0
160,1,1,0,0,0,0,0,0,0,0,0,0
161,1,0,0,0,0,0,0,0,0,0,0,0
162,1,0,0,0,0,0,0,0,0,0,0,0
163,1,0,0,0,0,0,0,0,0,0,0,0
164,1,0,0,0,0,0,0,0,0,0,0,0
164,2,0,0,0,0,0,0,0,0,0,0,0
164,3,0,0,0,0,0,0,0,0,0,0,0
164,4,0,0,0,0,0,0,0,0,0,0,0
164,5,0,0,0,0,0,0,0,0,0,0,0
165,1,1,0,1,0,0,0,0,0,0,0,0
165,2,0,0,0,0,0,0,0,0,0,0,0
166,1,0,0,0,0,0,0,0,0,0,0,0
166,2,1,0,0,0,0,0,0,0,1,1,0
167,1,1,0,0,0,1,0,0,0,0,0,0
168,1,1,0,0,0,1,0,0,0,0,0,0
169,1,0,0,0,0,0,0,0,0,0,0,0
170,1,0,0,0,0,0,0,0,0,0,0,0
171,1,0,0,0,0,0,0,0,0,0,0,0
171,2,0,0,0,0,0,0,0,0,0,0,0
171,3,0,0,0,0,0,0,0,0,0,0,0
172,1,0,0,0,0,0,0,0,0,0,0,0
172,2,0,0,0,0,0,0,0,0,0,0,0
173,1,1,0,0,0,0,0,0,0,0,0,0
174,1,0,0,0,0,0,0,0,0,0,0,0
175,1,0,0,0,0,0,0,0,0,0,0,0
176,1,1,0,0,0,0,0,0,0,0,0,0
177,1,0,0,0,0,0,0,0,0,0,0,0
177,2,1,0,0,0,0,0,0,0,1,0,0
178,1,0,0,0,0,0,0,0,0,0,0,0
178,2,0,0,0,0,0,0,0,0,0,0,0
179,1,0,0,0,0,0,0,0,0,0,0,0
180,1,0,0,0,0,0,0,0,0,0,0,0
181,1,0,0,0,0,0,0,0,0,0,0,0
182,1,1,0,0,0,0,0,0,0,0,0,0
183,1,1,0,0,1,0,0,0,0,0,0,0
183,2,0,0,0,0,0,0,0,0,0,0,0
184,1,0,0,0,0,0,0,0,0,0,0,0
184,2,0,0,0,0,0,0,0,0,0,0,0
185,1,0,0,0,0,0,0,0,0,0,0,0
186,1,0,0,0,0,0,0,0,0,0,0,0
187,1,1,0,0,0,0,0,0,0,0,0,0
188,1,1,0,0,0,0,1,0,0,0,0,0
188,2,0,0,0,0,0,0,0,0,0,0,0
188,3,0,0,0,0,0,0,0,0,0,0,0
188,4,1,0,0,0,0,1,1,0,0,0,0
188,5,0,0,0,0,0,0,0,0,0,0,0
188,6,0,0,0,0,0,0,0,0,0,0,0
189,1,0,0,0,0,0,0,0,0,0,0,0
190,1,0,0,0,0,0,0,0,0,0,0,0
190,2,0,0,0,0,0,0,0,0,0,0,0
190,3,0,0,0,0,0,0,0,0,0,0,0
191,1,0,0,0,0,0,0,0,0,0,0,0
192,1,0,0,0,0,0,0,0,0,0,0,0
192,2,0,0,0,0,0,0,0,0,0,0,0
193,1,0,0,0,0,0,0,0,0,0,0,0
194,1,0,0,0,0,0,0,0,0,0,0,0
195,1,0,0,0,0,0,0,0,0,0,0,0
196,1,0,0,0,0,0,0,0,0,0,0,0
197,1,0,0,0,0,0,0,0,0,0,0,0
198,1,0,0,0,0,0,0,0,0,0,0,0
198,2,0,0,0,0,0,0,0,0,0,0,0
199,1,0,0,0,0,0,0,0,0,0,0,0
200,1,0,0,0,0,0,0,0,0,0,0,0
200,2,0,0,0,0,0,0,0,0,0,0,0
201,1,0,0,0,0,0,0,0,0,0,0,0
202,1,0,0,0,0,0,0,0,0,0,0,0
202,2,0,0,0,0,0,0,0,0,0,0,0
202,3,0,0,0,0,0,0,0,0,0,0,0
203,1,1,0,0,1,0,0,1,0,0,1,1
204,1,1,0,0,0,0,0,1,0,0,0,0
205,1,0,0,0,0,0,0,0,0,0,0,0
205,2,0,0,0,0,0,0,0,0,0,0,0
205,3,0,0,0,0,0,0,0,0,0,0,0
206,1,0,0,0,0,0,0,0,0,0,0,0
206,2,0,0,0,0,0,0,0,0,0,0,0
207,1,1,0,0,0,1,0,0,0,0,1,0
207,2,0,0,0,0,0,0,0,0,0,0,0
208,1,0,0,0,0,0,0,0,0,0,0,0
208,2,0,0,0,0,0,0,0,0,0,0,0
209,1,0,0,0,0,0,0,0,0,0,0,0
210,1,1,0,0,0,0,0,0,0,0,0,0
210,2,0,0,0,0,0,0,0,0,0,0,0
210,3,0,0,0,0,0,0,0,0,0,0,0
211,1,0,0,0,0,0,0,0,0,0,0,0
212,1,0,0,0,0,0,0,0,0,0,0,0
212,2,1,0,0,0,1,0,0,1,0,0,0
213,1,0,0,0,0,0,0,0,0,0,0,0
213,2,0,0,0,0,0,0,0,0,0,0,0
214,1,0,0,0,0,0,0,0,0,0,0,0
214,2,0,0,0,0,0,0,0,0,0,0,0
215,1,0,0,0,0,0,0,0,0,0,0,0
215,2,0,0,0,0,0,0,0,0,0,0,0
215,3,0,0,0,0,0,0,0,0,0,0,0
216,1,0,0,0,0,0,0,0,0,0,0,0
217,1,0,0,0,0,0,0,0,0,0,0,0
218,1,0,0,0,0,0,0,0,0,0,0,0
219,1,1,0,0,0,0,0,1,0,0,0,0
219,2,0,0,0,0,0,0,0,0,0,0,0
220,1,1,0,0,0,1,1,1,0,0,0,0
221,1,0,0,0,0,0,0,0,0,0,0,0
222,1,0,0,0,0,0,0,0,0,0,0,0
222,2,1,1,0,0,0,0,0,0,0,0,0
223,1,0,0,0,0,0,0,0,0,0,0,0
224,1,1,0,0,0,1,0,0,0,1,0,0
225,1,0,0,0,0,0,0,0,0,0,0,0
226,1,0,0,0,0,0,0,0,0,0,0,0
226,2,0,0,0,0,0,0,0,0,0,0,0
226,3,0,0,0,0,0,0,0,0,0,0,0
227,1,0,0,0,0,0,0,0,0,0,0,0
227,2,0,0,0,0,0,0,0,0,0,0,0
228,1,1,0,0,0,1,1,0,0,0,0,0
228,2,0,0,0,0,0,0,0,0,0,0,0
229,1,0,0,0,0,0,0,0,0,0,0,0
229,2,0,0,0,0,0,0,0,0,0,0,0
230,1,0,0,0,0,0,0,0,0,0,0,0
231,1,0,0,0,0,0,0,0,0,0,0,0
231,2,1,0,0,0,1,0,0,0,1,0,0
232,1,1,0,0,0,0,0,0,0,0,1,0
232,2,0,0,0,0,0,0,0,0,0,0,0
232,3,1,0,0,0,0,0,0,0,0,0,0
233,1,0,0,0,0,0,0,0,0,0,0,0
233,2,1,0,0,0,0,1,0,0,0,0,0
234,1,0,0,0,0,0,0,0,0,0,0,0
234,2,0,0,0,0,0,0,0,0,0,0,0
234,3,0,0,0,0,0,0,0,0,0,0,0
235,1,0,0,0,0,0,0,0,0,0,0,0
235,2,0,0,0,0,0,0,0,0,0,0,0
235,3,0,0,0,0,0,0,0,0,0,0,0
235,4,0,0,0,0,0,0,0,0,0,0,0
235,5,0,0,0,0,0,0,0,0,0,0,0
235,6,0,0,0,0,0,0,0,0,0,0,0
236,1,0,0,0,0,0,0,0,0,0,0,0
237,1,1,0,0,0,1,0,0,0,0,0,0
237,2,0,0,0,0,0,0,0,0,0,0,0
237,3,0,0,0,0,0,0,0,0,0,0,0
237,4,0,0,0,0,0,0,0,0,0,0,0
238,1,0,0,0,0,0,0,0,0,0,0,0
239,1,1,0,0,0,0,0,0,0,1,0,0
239,2,0,0,0,0,0,0,0,0,0,0,0
239,3,0,0,0,0,0,0,0,0,0,0,0
240,1,0,0,0,0,0,0,0,0,0,0,0
241,1,0,0,0,0,0,0,0,0,0,0,0
242,1,0,0,0,0,0,0,0,0,0,0,0
242,2,0,0,0,0,0,0,0,0,0,0,0
242,3,0,0,0,0,0,0,0,0,0,0,0
243,1,0,0,0,0,0,0,0,0,0,0,0
243,2,0,0,0,0,0,0,0,0,0,0,0
243,3,0,0,0,0,0,0,0,0,0,0,0
243,4,0,0,0,0,0,0,0,0,0,0,0
243,5,1,0,1,0,0,0,0,0,0,0,0
243,6,0,0,0,0,0,0,0,0,0,0,0
244,1,1,0,0,0,0,1,0,0,1,0,1
244,2,0,0,0,0,0,0,0,0,0,0,0
244,3,0,0,0,0,0,0,0,0,0,0,0
244,4,0,0,0,0,0,0,0,0,0,0,0
245,1,0,0,0,0,0,0,0,0,0,0,0
245,2,1,0,0,0,0,0,0,0,0,0,0
246,1,1,0,0,0,1,0,1,0,1,0,0
246,2,1,1,0,0,1,0,0,0,0,0,0
246,3,0,0,0,0,0,0,0,0,0,0,0
246,4,0,0,0,0,0,0,0,0,0,0,0
247,1,0,0,0,0,0,0,0,0,0,0,0
247,2,0,0,0,0,0,0,0,0,0,0,0
247,3,0,0,0,0,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0,0,0,0,0,0
249,1,0,0,0,0,0,0,0,0,0,0,0
249,2,0,0,0,0,0,0,0,0,0,0,0
249,3,0,0,0,0,0,0,0,0,0,0,0
249,4,0,0,0,0,0,0,0,0,0,0,0
250,1,0,0,0,0,0,0,0,0,0,0,0
250,2,0,0,0,0,0,0,0,0,0,0,0
250,3,0,0,0,0,0,0,0,0,0,0,0
250,4,0,0,0,0,0,0,0,0,0,0,0
250,5,1,0,0,1,0,0,1,0,1,0,0
250,6,0,0,0,0,0,0,0,0,0,0,0
250,7,0,0,0,0,0,0,0,0,0,0,0
250,8,0,0,0,0,0,0,0,0,0,0,0
250,9,0,0,0,0,0,0,0,0,0,0,0
250,10,0,0,0,0,0,0,0,0,0,0,0
250,11,1,0,0,0,0,0,0,0,0,0,0
250,12,0,0,0,0,0,0,0,0,0,0,0
250,13,1,0,0,0,0,0,0,0,0,0,0
250,14,1,0,0,0,0,0,0,0,0,0,1
250,15,0,0,0,0,0,0,0,0,0,0,0
251,1,0,0,0,0,0,0,0,0,0,0,0
252,1,0,0,0,0,0,0,0,0,0,0,0
252,2,1,0,0,1,1,0,1,0,0,0,0
252,3,0,0,0,0,0,0,0,0,0,0,0
252,4,0,0,0,0,0,0,0,0,0,0,0
252,5,0,0,0,0,0,0,0,0,0,0,0
253,1,0,0,0,0,0,0,0,0,0,0,0
253,2,1,0,0,0,0,0,0,0,0,0,0
253,3,0,0,0,0,0,0,0,0,0,0,0
253,4,0,0,0,0,0,0,0,0,0,0,0
253,5,0,0,0,0,0,0,0,0,0,0,0
254,1,1,0,0,0,1,0,0,0,0,0,0
255,1,1,0,0,0,1,1,0,0,0,0,0
256,1,0,0,0,0,0,0,0,0,0,0,0
256,2,0,0,0,0,0,0,0,0,0,0,0
256,3,0,0,0,0,0,0,0,0,0,0,0
256,4,1,0,0,0,0,0,0,0,1,0,0
256,5,1,0,0,0,1,0,0,0,0,0,0
256,6,1,0,0,0,0,0,0,0,0,0,1
257,1,1,0,0,0,0,0,0,0,0,0,1
257,2,0,0,0,0,0,0,0,0,0,0,0
257,3,0,0,0,0,0,0,0,0,0,0,0
257,4,0,0,0,0,0,0,0,0,0,0,0
257,5,0,0,0,0,0,0,0,0,0,0,0
257,6,0,0,0,0,0,0,0,0,0,0,0
257,7,0,0,0,0,0,0,0,0,0,0,0
258,1,0,0,0,0,0,0,0,0,0,0,0
258,2,0,0,0,0,0,0,0,0,0,0,0
259,1,0,0,0,0,0,0,0,0,0,0,0
259,2,1,0,0,0,0,0,1,0,0,0,0
259,3,1,0,0,0,1,0,0,0,0,0,0
259,4,1,0,0,0,1,1,0,0,0,0,0
259,5,0,0,0,0,0,0,0,0,0,0,0
259,6,0,0,0,0,0,0,0,0,0,0,0
259,7,0,0,0,0,0,0,0,0,0,0,0
259,8,0,0,0,0,0,0,0,0,0,0,0
259,9,0,0,0,0,0,0,0,0,0,0,0
260,1,0,0,0,0,0,0,0,0,0,0,0
260,2,0,0,0,0,0,0,0,0,0,0,0
261,1,0,0,0,0,0,0,0,0,0,0,0
262,1,0,0,0,0,0,0,0,0,0,0,0
263,1,1,0,0,0,0,1,0,0,0,0,0
264,1,1,0,0,0,0,0,0,0,1,0,0
264,2,0,0,0,0,0,0,0,0,0,0,0
264,3,0,0,0,0,0,0,0,0,0,0,0
264,4,0,0,0,0,0,0,0,0,0,0,0
264,5,0,0,0,0,0,0,0,0,0,0,0
264,6,1,0,0,0,1,0,0,0,0,0,0
264,7,0,0,0,0,0,0,0,0,0,0,0
